# x (km)              y (km)
188523.931417669519 221426.238208005321
188329.960634771123 221286.277936858911
188135.810769049829 221146.117055802868
187941.481589231960 221005.755179661879
187746.972863225121 220865.191922000929
187552.284358114266 220724.426895117125
187357.415840158414 220583.459710033319
187162.367074787326 220442.289976490603
186967.137826597522 220300.917302941059
186771.727859349165 220159.341296540399
186576.136935962451 220017.561563140800
186380.364818513772 219875.577707283344
186184.411268232274 219733.389332190622
185988.276045496372 219590.996039759513
185791.958909829787 219448.397430553101
185595.459619897971 219305.593103793595
185398.777933504578 219162.582657354564
185201.913607587339 219019.365687753074
185004.866398214741 218875.941790142300
184807.636060582008 218732.310558303550
184610.222349007177 218588.471584638377
184412.625016927544 218444.424460160895
184214.843816895562 218300.168774489837
184016.878500575142 218155.704115840374
183818.728818737494 218011.030071016401
183620.394521257462 217866.146225402219
183421.875357109326 217721.052162954555
183223.171074362996 217575.747466194327
183024.281420179730 217430.231716198468
182825.206140808354 217284.504492591484
182625.944981581066 217138.565373537363
182426.497686909308 216992.413935731020
182226.864000279631 216846.049754389795
182027.043664249533 216699.472403245105
181827.036420443415 216552.681454533915
181626.842009548069 216405.676478989801
181426.460171308718 216258.457045834803
181225.890644524479 216111.022722770111
181025.133167044405 215963.373075967858
180824.187475762708 215815.507670061750
180623.053306614718 215667.426068138477
180421.730394572369 215519.127831728722
180220.218473639718 215370.612520798022
180018.517276848812 215221.879693737807
179816.626536254538 215072.928907356109
179614.545982930867 214923.759716868517
179412.275346965733 214774.371675888804
179209.814357456809 214624.764336419641
179007.162742506625 214474.937248843111
178804.320229218138 214324.889961911453
178601.286543689959 214174.622022737225
178398.061411011615 214024.132976784080
178194.644555258856 213873.422367856721
177991.035699488886 213722.489738091535
177787.234565735504 213571.334627946606
177583.240875004412 213419.956576191849
177379.054347268073 213268.355119899206
177174.674701461045 213116.529794432514
176970.101655474893 212964.480133437522
176765.334926153388 212812.205668831739
176560.374229287292 212659.705930794269
176355.219279609417 212506.980447755457
176149.869790789584 212354.028746386612
175944.325475429272 212200.850351589470
175738.586045056902 212047.444786485838
175532.651210122131 211893.811572406994
175326.520679991139 211739.950228882924
175120.194162940898 211585.860273631755
174913.671366154216 211431.541222548927
174706.951995714306 211276.992589696223
174500.035756599274 211122.213887290854
174292.922352676920 210967.204625694547
174085.611486699112 210811.964313402335
173878.102860296465 210656.492457031301
173670.396173972666 210500.788561309426
173462.491127098969 210344.852129064209
173254.387417908612 210188.682661211264
173046.084743491170 210032.279656742670
172837.582799786847 209875.642612715514
172628.881281580718 209718.771024240064
172419.979882497137 209561.664384468313
172210.878294993599 209404.322184581659
172001.576210355328 209246.743913779326
171792.073318689014 209088.929059266171
171582.369308917027 208930.877106240601
171372.463868771476 208772.587537882355
171162.356684788247 208614.059835340304
170952.047442300653 208455.293477719708
170741.535825433733 208296.287942070281
170530.821517097851 208137.042703373212
170319.904198982520 207977.557234528591
170108.783551550325 207817.831006342691
169897.459254030313 207657.863487514958
169685.930984412174 207497.654144625325
169474.198419439432 207337.202442120935
169262.261234603095 207176.507842302992
169050.119104135578 207015.569805313804
168837.771701003512 206854.387789122789
168625.218696901837 206692.961249513814
168412.459762246930 206531.289640071045
168199.494566169742 206369.372412165510
167986.322776509565 206207.209014941298
167772.944059806847 206044.798895301792
167559.358081296639 205882.141497895442
167345.564504901733 205719.236265102023
167131.562993225612 205556.082637018146
166917.353207545588 205392.680051442992
166702.934807805956 205229.027943864145
166488.307452610665 205065.125747442682
166273.470799216389 204900.972892998921
166058.424503525399 204736.568808997428
165843.168220078078 204571.912921532086
165627.701602046087 204407.004654311400
165412.024301224767 204241.843428643217
165196.135968025745 204076.428663419356
164980.036251469661 203910.759775100538
164763.724799178628 203744.836177700752
164547.201257368666 203578.657282771834
164330.465270842105 203412.222499387484
164113.516482979961 203245.531234127731
163896.354535734310 203078.582891062804
163678.979069620342 202911.376871737099
163461.389723708766 202743.912575152906
163243.586135617661 202576.189397754060
163025.567941504763 202408.206733409723
162807.334776059375 202239.963973397331
162588.886272494274 202071.460506386182
162370.222062537679 201902.695718420437
162151.341776425019 201733.668992902210
161932.245042890630 201564.379710574256
161712.931489159615 201394.827249502734
161493.400740939251 201225.010985059896
161273.652422410698 201054.930289906304
161053.686156220530 200884.584533973335
160833.501563472062 200713.973084445082
160613.098263716704 200543.095305740455
160392.475874945580 200371.950559495308
160171.634013580246 200200.538204543438
159950.572294464189 200028.857596898830
159729.290330854099 199856.908089736680
159507.787734410434 199684.689033374656
159286.064115188725 199512.199775254063
159064.119081630342 199339.439659920667
158841.952240553452 199166.408029005572
158619.563197143667 198993.104221205693
158396.951554944622 198819.527572264313
158174.116915848776 198645.677414951118
157951.058880087890 198471.553079042613
157727.777046223491 198297.153891301976
157504.271011137142 198122.479175458517
157280.540370020957 197947.528252187767
157056.584716367710 197772.300439090468
156832.403641960991 197596.795050672081
156607.996736865316 197421.011398321774
156383.363589416200 197244.948790291324
156158.503786209913 197068.606531673693
155933.416912093555 196891.983924381813
155708.102550154581 196715.080267126643
155482.560281710612 196537.894855395571
155256.789686299075 196360.426981430239
155030.790341666696 196182.675934204337
154804.561823758821 196004.640999401163
154578.103706708876 195826.321459391096
154351.415562827664 195647.716593208723
154124.496962592413 195468.825676529726
153897.347474636015 195289.647981647955
153669.966665735963 195110.182777451613
153442.354100803233 194930.429329400096
153214.509342871170 194750.386899499659
152986.431953084219 194570.054746279871
152758.121490686492 194389.432124768966
152529.577513010387 194208.518286469596
152300.799575465149 194027.312479334068
152071.787231525028 193845.813947739458
151842.540032717632 193664.021932462405
151613.057528612233 193481.935670653911
151383.339266807598 193299.554395813670
151153.384792920231 193116.877337764163
150923.193650572008 192933.903722624789
150692.765381378180 192750.632772785437
150462.099524934834 192567.063706880144
150231.195618806785 192383.195739760151
150000.053198514594 192199.028082466888
149768.671797522460 192014.559942205087
149537.050947225100 191829.790522314754
149305.190176935052 191644.719022243808
149073.089013869700 191459.344637519913
148840.746983138262 191273.666559722275
148608.163607728697 191087.683976453118
148375.338408494106 190901.396071308845
148142.270904139819 190714.802023851109
147908.960611209593 190527.901009577414
147675.407044071995 190340.692199891491
147441.609714906779 190153.174762073439
147207.568133691006 189965.347859249654
146973.281808185158 189777.210650362482
146738.750243918912 189588.762290139159
146503.972944177018 189400.001929061109
146268.949409984984 189210.928713332687
146033.679140094668 189021.541784849425
145798.161630969640 188831.840281166049
145562.396376770572 188641.823335464695
145326.382869340276 188451.490076521965
145090.120598188951 188260.839628676418
144853.609050478990 188069.871111795277
144616.847711009847 187878.583641241130
144379.836062202434 187686.976327837998
144142.573584084195 187495.048277837603
143905.059754272952 187302.798592884355
143667.294047961506 187110.226369981334
143429.275937901577 186917.330701454601
143191.004894387937 186724.110674918251
142952.480385242088 186530.565373238176
142713.701875796134 186336.693874496501
142474.668828876136 186142.495251954562
142235.380704785872 185947.968574016588
141995.836961289664 185753.112904192094
141756.037053595792 185557.927301058633
141515.980434339377 185362.410818223783
141275.666553565272 185166.562504286790
141035.094858710538 184970.381402799976
140794.264794587187 184773.866552229709
140553.175803364313 184577.016985916765
140311.827324550541 184379.831732036779
140070.218794975837 184182.309813559870
139828.349648773466 183984.450248209847
139586.219317361683 183786.252048423426
139343.827229425369 183587.714221308648
139101.172810897289 183388.835768602963
138858.255484939320 183189.615686631063
138615.074671923649 182990.052966261923
138371.629789413390 182790.146592865844
138127.920252143376 182589.895546270855
137883.945472000836 182389.298800718418
137639.704858005367 182188.355324819189
137395.197816289525 181987.064081507939
137150.423750078509 181785.424027998146
136905.382059669966 181583.434115736192
136660.072142413701 181381.093290354765
136414.493392691045 181178.400491626322
136168.645201893989 180975.354653415445
135922.526958404429 180771.954703631374
135676.138047572691 180568.199564179406
135429.477851696458 180364.088150911994
135182.545749998972 180159.619373579830
134935.341118607495 179954.792135781492
134687.863330531196 179749.605334913504
134440.111755638820 179544.057862118963
134192.085760636663 179338.148602236528
133943.784709045663 179131.876433748112
133695.207961178792 178925.240228726470
133446.354874117795 178718.238852781855
133197.224801690143 178510.871165008808
132947.817094445549 178303.136017931422
132698.131099632039 178095.032257448736
132448.166161172354 177886.558722779184
132197.921619639528 177677.714246404736
131947.396812232648 177468.497654014005
131696.591072752228 177258.907764445263
131445.503731575154 177048.943389628315
131194.134115629975 176838.603334526269
130942.481548371026 176627.886397075956
130690.545349753345 176416.791368128674
130438.324836206491 176205.317031389277
130185.819320608600 175993.462163355347
129933.028112259984 175781.225533255143
129679.950516856508 175568.605902985320
129426.585836462735 175355.602027047658
129172.933369484861 175142.212652485265
128918.992410643128 174928.436518817907
128664.762250944288 174714.272357976646
128410.242177653708 174499.718894237885
128155.431474266763 174284.774844156433
127900.329420480979 174069.438916498329
127644.935292166498 173853.709812171961
127389.248361337566 173637.586224159459
127133.267896122881 173421.066837446648
126876.993160735889 173204.150328952237
126620.423415444850 172986.835367456544
126363.557916542792 172769.120613529318
126106.395916316455 172551.004719456105
125848.936663015833 172332.486329164909
125591.179400822628 172113.564078150841
125333.123369818975 171894.236593400768
125074.767805955518 171674.502493316686
124816.111941018942 171454.360387638008
124557.155002599917 171233.808877363539
124297.896214059991 171012.846554672084
124038.334794498369 170791.472002842085
123778.469958718444 170569.683796170575
123518.300917193890 170347.480499891099
123257.826876034582 170124.860670090624
122997.047036951742 169901.822853625432
122735.960597223093 169678.365588035929
122474.566749657606 169454.487401460821
122212.864682559724 169230.186812549713
121950.853579693372 169005.462330375187
121688.532620245314 168780.312454343366
121425.900978788573 168554.735674103780
121162.957825245016 168328.730469457834
120899.702324847836 168102.295310266461
120636.133638103391 167875.428656356351
120372.250920752907 167648.128957425157
120108.053323733591 167420.394652945834
119843.539993139362 167192.224172069196
119578.710070181056 166963.615933525725
119313.562691146508 166734.568345526175
119048.096987359895 166505.079805660789
118782.312085140657 166275.148700797086
118516.207105762282 166044.773406976921
118249.781165410110 165813.952289311623
117983.033375139334 165582.683701876464
117715.962840831868 165350.965987603093
117448.568663153346 165118.797478171415
117180.849937509047 164886.176493899198
116912.805753999855 164653.101343631162
116644.435197377708 164419.570324626286
116375.737346999784 164185.581722443138
116106.711276783419 163951.133810825006
115837.356055159427 163716.224851582228
115567.670745025462 163480.853094473889
115297.654403698776 163245.016777087556
115027.306082868367 163008.714124717750
114756.624828546555 162771.943350242538
114485.609681020156 162534.702653998887
114214.259674800996 162296.990223655972
113942.573838575845 162058.804234087118
113670.551195155844 161820.142847240146
113398.190761425314 161581.004212005500
113125.491548290083 161341.386464083422
112852.452560624966 161101.287725848582
112579.072797220957 160860.706106213445
112305.351250731561 160619.639700489643
112031.286907618662 160378.086590247374
111756.878748097632 160136.044843173178
111482.125746081918 159893.512512925518
111207.026869126901 159650.487638988649
110931.581078373260 159406.968246524542
110655.787328489314 159162.952346222388
110379.644567613068 158918.437934146554
110103.151737293359 158673.422991582134
109826.307772430446 158427.905484878662
109549.111601215714 158181.883365291375
109271.562145070799 157935.354568820505
108993.658318585949 157688.317016048299
108715.399029457709 157440.768611973792
108436.783178425641 157192.707245844969
108157.809659208593 156944.130790989468
107878.477358439995 156695.037104641669
107598.785155602367 156445.424027768458
107318.731922961160 156195.289384891832
107173.793105309407 156065.756169153930
106889.479341961851 155811.454575789801
106608.573711556761 155559.998015484161
106327.303011187862 155308.012075114733
106045.666079573115 155055.494502727204
105763.661747831633 154802.443028899783
105481.288839411834 154548.855366548931
105198.546170018875 154294.729210732243
104915.432547541161 154040.062238448678
104631.946771975767 153784.852108435560
104348.087635353295 153529.096460963017
104063.853921661328 153272.792917624989
103779.244406767320 153015.939081127610
103494.257858340221 152758.532535074017
103208.893035771398 152500.570843746391
102923.148690094211 152242.051551884535
102637.023563902927 151982.972184461250
102350.516391270285 151723.330246454250
102063.625897664228 151463.123222614755
101776.350799863416 151202.348577232711
101488.689805871822 150941.003753898171
101200.641614832057 150679.086175259465
100912.204916937582 150416.593242777162
100623.378393344014 150153.522336474998
100334.160716078928 149889.870814686321
100044.550547950741 149625.636013797019
 99754.546542456315 149360.815247984428
 99464.147343687364 149095.405808952171
 99173.351586235600 148829.404965660942
 98882.157895096607 148562.809964054934
 98590.564885572545 148295.618026784243
 98298.571163173488 148027.826352922915
 98006.175323517367 147759.432117682067
 97713.375952228744 147490.432472119341
 97420.171624836134 147220.824542842980
 97126.560906667975 146950.605431711650
 96832.542352747070 146679.772215529199
 96538.114507683902 146408.321945734875
 96243.275905568124 146136.251648088190
 95948.025069858821 145863.558322348923
 95652.360513273306 145590.238941951917
 95356.280737674082 145316.290453676542
 95059.784233954721 145041.709777310869
 94762.869481923699 144766.493805310223
 94465.534950187008 144490.639402450237
 94167.779096028753 144214.143405474024
 93869.600365290651 143937.002622733882
 93570.997192249139 143659.213833826507
 93271.967999491389 143380.773789222614
 92972.511197789252 143101.679209890135
 92672.625185971367 142821.926786910975
 92372.308350793799 142541.513181091635
 92071.559066808579 142260.435022566991
 91770.375696230331 141978.688910397352
 91468.756588801189 141696.271412158792
 91166.700081653791 141413.179063526331
 90864.204499171989 141129.408367850003
 90561.268152849938 140844.955795723625
 90257.889341148926 140559.817784546001
 89954.066349352302 140273.990738074790
 89649.797449417936 139987.471025971987
 89345.080899829059 139700.254983342224
 89039.914945442521 139412.338910262333
 88734.297817334867 139123.719071302767
 88428.227732646366 138834.391695040686
 88121.702894422488 138544.352973564120
 87814.721491453194 138253.599061967543
 87507.281698109669 137962.126077838126
 87199.381674178934 137669.930100732890
 86891.019564695642 137377.007171646401
 86582.193499771471 137083.353292468644
 86272.901594421986 136788.964425433049
 85963.141948390941 136493.836492554663
 85652.912645971795 136197.965375057596
 85342.211755826502 135901.346912792040
 85031.037330801613 135603.976903640490
 84719.387407741699 135305.851102913148
 84407.260007299541 135006.965222731320
 84094.653133743690 134707.314931400004
 83781.564774762999 134406.895852768066
 83467.992901268110 134105.703565576783
 83153.935467189745 133803.733602795372
 82839.390409274027 133500.981450944382
 82524.355646874465 133197.442549405881
 82208.829081740754 132893.112289720186
 81892.808597804164 132587.986014869239
 81576.292060959517 132282.059018545755
 81259.277318843902 131975.326544408395
 80941.762200611614 131667.783785322186
 80623.744516705570 131359.425882583659
 80305.222058625237 131050.247925131334
 79986.192598690512 130740.244948739797
 79666.653889802081 130429.411935198092
 79346.603665197705 130117.743811471388
 79026.039638204689 129805.235448846113
 78704.959501988138 129491.881662057131
 78383.360929295231 129177.677208397814
 78061.241572195329 128862.616786811544
 77738.599061815621 128546.695036964666
 77415.431008072657 128229.906538300304
 77091.734999399079 127912.245809072483
 76767.508602466231 127593.707305360324
 76442.749361901704 127274.285420061366
 76117.454800002582 126953.974481863974
 75791.622416443395 126632.768754197838
 75465.249687979682 126310.662434162266
 75138.334068145952 125987.649651431624
 74810.872986949034 125663.724467137319
 74482.863850555863 125338.880872725698
 74154.304040976174 125013.112788791288
 73825.190915739411 124686.414063884396
 73495.521807566460 124358.778473293176
 73165.294024035553 124030.199717798343
 72834.504847242279 123700.671422400876
 72503.151533453725 123370.187135021144
 72171.231312756820 123038.740325169361
 71838.741388700146 122706.324382585968
 71505.678937929784 122372.932615851561
 71172.041109818529 122038.558250965289
 70837.825026088511 121703.194429890893
 70503.027780427554 121366.834209069653
 70167.646438098047 121029.470557898865
 69831.678035539400 120691.096357175469
 69495.119579962979 120351.704397503257
 69157.968048940049 120011.287377663146
 68820.220389982089 119669.837902944957
 68481.873520113644 119327.348483440001
 68142.924325437227 118983.811532293097
 67803.369660690660 118639.219363912911
 67463.206348795909 118293.564192139340
 67122.431180399784 117946.838128366740
 66781.040913406599 117599.033179621751
 66439.032272501412 117250.141246594139
 66096.401948665152 116900.154121619271
 65753.146598680454 116549.063486611398
 65409.262844628218 116196.860910944903
 65064.747273374989 115843.537849283573
 64719.596436050480 115489.085639354860
 64373.806847515516 115133.495499668410
 64027.374985819770 114776.758527176600
 63680.297291649265 114418.865694875392
 63332.570167763588 114059.807849343997
 62984.189978422066 113699.575708220596
 62635.153048799344 113338.159857612976
 62285.455664389519 112975.550749441565
 61935.094070399085 112611.738698712550
 61584.064471127938 112246.713880719224
 61232.363029338572 111880.466328168768
 60879.985865613213 111512.985928232578
 60526.929057698246 111144.262419517108
 60173.188639836058 110774.285388952863
 59818.760602083799 110403.044268598678
 59463.640889618822 110030.528332358706
 59107.825402030649 109656.726692608805
 58751.309992598828 109281.628296729526
 58394.090467556809 108905.221923542471
 58036.162585341146 108527.496179646419
 57677.522055825997 108148.439495650338
 57318.164539542318 107768.040122298975
 56958.085646881787 107386.286126487990
 56597.280937284697 107003.165387163986
 56235.745918411892 106618.665591106212
 55873.476045300005 106232.774228584705
 55510.466719500058 105845.478588891579
 55146.713288198640 105456.765755739689
 54782.211043321629 105066.622602524891
 54416.955220619959 104675.035787446061
 54050.940998736980 104281.991748478264
 53684.163498257236 103887.476698193233
 53316.617780736065 103491.476618421497
 52948.298847709702 103093.977254750309
 52579.201639685605 102694.964110851259
 52209.321035112385 102294.422442630472
 51838.651849329115 101892.337252195386
 51467.188833493652 101488.693281630578
 51094.926673489259 101083.475006575012
 50721.859988809556 100676.666629593281
 50347.983331420983 100268.252073332464
 49973.291184602669  99858.214973456270
 49597.777961763146  99446.538671347196
 49221.438005233569  99033.206206567585
 48844.265585036912  98618.200309069696
 48466.254897632949  98201.503391144521
 48087.400064638474  97783.097539098249
 47707.695131522487  97362.964504645701
 47327.134066275736  96941.085696007896
 46945.710758054745  96517.442168702284
 46563.419015799380  96092.014616011598
 46180.252566824078  95664.783359118184
 45796.205055382256  95235.728336888977
 45411.270041203556  94804.829095295878
 45025.440998003956  94372.064776455853
 44638.711311968058  93937.414107273231
 44251.074280203822  93500.855387667179
 43862.523109169364  93062.366478364900
 43473.050913071653  92621.924788241406
 43082.650712237300  92179.507261184786
 42691.315431455230  91735.090362465082
 42299.037898291441  91288.650064583679
 41905.810841375882  90840.161832578786
 41511.626888661813  90389.600608761131
 41116.478565657853  89936.940796852679
 40720.358293633290  89482.156245499675
 40323.258387796981  89025.220231129380
 39925.171055450817  88566.105440118336
 39526.088394118247  88104.783950238125
 39126.002389649104  87641.227211342411
 38724.904914301755  87175.406025256947
 38322.787724804031  86707.290524832220
 37919.642460394323  86236.850152115148
 37515.460640845071  85764.053635594930
 37110.233664470252  85288.868966473776
 36703.952806119749  84811.263373911439
 36296.609215162971  84331.203299188594
 35888.193913465228  83848.654368730917
 35478.697793359985  83363.581365931561
 35068.111615621558  82875.948201706458
 34656.426007442140  82385.717883711361
 34243.631460419005  81892.852484146482
 33829.718328556963  81397.313106067799
 33414.676826293093  80899.059848120130
 32998.497026550671  80398.051767600453
 32581.168858830617  79894.246841753702
 32162.682107349603  79387.601927197073
 31743.026409235015  78878.072717360439
 31322.191252788238  78365.613697823661
 30900.165975829150  77850.178099422046
 30476.939764136110  77331.717848982327
 30052.501649997525  76810.183517541343
 29626.840510892987  76285.524265888365
 29199.945068323956  75757.687787260409
 28771.803886816386  75226.620247006183
 28342.405373120611  74692.266219021141
 27911.737775636266  74154.568618739606
 27479.789184093679  73613.468632453776
 27046.547529527081  73068.905642710743
 26612.000584578505  72520.817149518320
 26176.135964176723  71969.138687069106
 25738.941126640297  71413.803735666981
 25300.403375260132  70854.743628515163
 24866.341270987537  70299.362611457604
 24419.026234237637  69724.963915959670
 23976.322213542688  69154.301759711438
 23532.222995790475  68579.616212657813
 23086.715158031515  68000.826264665360
 22639.785146148755  67417.848068099789
 22191.419282047085  66830.594796227844
 21741.603772096583  66238.976492411617
 21290.324716988558  65642.899909354208
 20837.568123184461  65042.268337584836
 20383.319916161305  64436.981422291821
 19927.565955683978  63826.934967523783
 19470.292053366142  63212.020726680712
 19011.483992816236  62592.126178106380
 18551.127552706279  61967.134284470594
 18089.208533147485  61336.923234491092
 17625.712785810774  60701.366165390078
 17160.626248292319  60060.330864305477
 16693.934983296218  59413.679446680369
 16225.625223289699  58761.268009431427
 15755.683421382912  58102.946256445808
 15284.096309298428  57438.557093671247
 14810.850963426319  56767.936190738939
 14335.934880115041  56090.911505691351
 13859.336061527903  55407.302768965288
 13381.043113607057  54716.920922299658
 12901.045357935851  54019.567507685650
 12419.332959585416  53315.034000843327
 11935.897073380218  52603.101082978174
 11450.730011432010  51883.537843728162
 10963.825435286288  51156.100907235297
 10475.178576616392  50420.533472141826
  9984.786491109504  49676.564254990459
  9492.648351043152  48923.906324966076
  8998.765783082330  48162.255816108991
  8503.143259079232  47391.290501005918
  8005.788549181412  46610.668207459850
  7506.713248418677  45820.025056676473
  7005.933390227568  45018.973497984014
  6503.470163197165  44207.100110907959
  5999.350750821638  43383.963140401509
  5493.609318407792  42549.089725000929
  4986.288176751349  41701.972770398948
  4477.439159079532  40842.067412114688
  3967.125256479741  39968.787000212018
  3455.422568153218  39081.498525904783
  2942.422637101031  38179.517393781105
  2428.235260285287  37262.101423498432
  1912.991886302968  36328.443940139514
  1396.849745081637  35377.665781670803
   879.996895725284  34408.806013404799
   362.658434157660  33420.811090812807
  -154.895823038829  32412.522150541652
  -672.341760549706  31382.660031221621
 -1189.288934316265  30329.807525569893
 -1705.265337800250  29252.388236789120
 -2219.697939793247  28148.641246751642
 -2731.887580221543  27016.590589973974
 -3240.976248878638  25854.008252340387
 -3745.903949112892  24658.369061169509
 -4245.351123506084  23426.795387817921
 -4737.660764374953  22155.989036580126
 -5220.731475306158  20842.147059239178
 -5691.868266626437  19480.857595093337
 -6147.570695542823  18066.971443362854
 -6583.226266705463  16594.445598780239
 -6992.657595505843  15056.158115661043
 -7367.439153535573  13443.703624002397
 -7695.844122977206  11747.206096485977
 -7961.189922646749   9955.256393911255
 -8137.557775058031   8081.243959278976
 -8166.142346044482   7562.979187295212
 -8185.509693067019   7036.839439549685
 -8194.788464540306   6502.033765947682
 -8172.691149124413   5245.037139168717
 -8112.044842237903   4303.191703999857
 -8006.383411290482   3337.599536988041
 -7847.940605375133   2350.169167869570
 -7627.988295297422   1344.521928695184
 -7337.181567531295    326.631182909701
 -6966.302512625426   -694.537803433785
 -6507.516448911474  -1706.627637611367
 -5956.086880586698  -2694.107097185913
 -5534.046087740185  -3334.086561426077
